2022-07-28 16:48:46 INFO [2828:main.c:18] hello,  -- info
2022-07-28 18:06:55 PANIC [10804:main.c:24] hello, sys --panic
2022-07-28 18:06:56 INFO [10807:main.c:20] hello, sys --info
2022-07-28 18:06:56 DEBUG [10807:main.c:21] hello, sys --debug
2022-07-28 18:06:56 WARN [10807:main.c:22] hello, sys --warn
2022-07-28 18:06:56 ERROR [10807:main.c:23] hello, sys --error
2022-07-28 18:06:56 PANIC [10807:main.c:24] hello, sys --panic
2022-07-28 18:06:57 INFO [10810:main.c:20] hello, sys --info
2022-07-28 18:06:57 DEBUG [10810:main.c:21] hello, sys --debug
2022-07-28 18:06:57 WARN [10810:main.c:22] hello, sys --warn
2022-07-28 18:06:57 ERROR [10810:main.c:23] hello, sys --error
2022-07-28 18:06:57 PANIC [10810:main.c:24] hello, sys --panic
2022-07-28 18:06:58 INFO [10813:main.c:20] hello, sys --info
2022-07-28 18:06:58 DEBUG [10813:main.c:21] hello, sys --debug
2022-07-28 18:06:58 WARN [10813:main.c:22] hello, sys --warn
2022-07-28 18:06:58 ERROR [10813:main.c:23] hello, sys --error
2022-07-28 18:06:58 PANIC [10813:main.c:24] hello, sys --panic
2022-07-28 18:06:59 INFO [10816:main.c:20] hello, sys --info
2022-07-28 18:06:59 DEBUG [10816:main.c:21] hello, sys --debug
2022-07-28 18:06:59 WARN [10816:main.c:22] hello, sys --warn
2022-07-28 18:06:59 ERROR [10816:main.c:23] hello, sys --error
2022-07-28 18:06:59 PANIC [10816:main.c:24] hello, sys --panic
2022-07-28 18:07:00 INFO [10819:main.c:20] hello, sys --info
2022-07-28 18:07:00 DEBUG [10819:main.c:21] hello, sys --debug
2022-07-28 18:07:00 WARN [10819:main.c:22] hello, sys --warn
2022-07-28 18:07:00 ERROR [10819:main.c:23] hello, sys --error
2022-07-28 18:07:00 PANIC [10819:main.c:24] hello, sys --panic
2022-07-28 18:07:01 INFO [10822:main.c:20] hello, sys --info
2022-07-28 18:07:01 DEBUG [10822:main.c:21] hello, sys --debug
2022-07-28 18:07:01 WARN [10822:main.c:22] hello, sys --warn
2022-07-28 18:07:01 ERROR [10822:main.c:23] hello, sys --error
2022-07-28 18:07:01 PANIC [10822:main.c:24] hello, sys --panic
2022-07-28 18:07:02 INFO [10825:main.c:20] hello, sys --info
2022-07-28 18:07:02 DEBUG [10825:main.c:21] hello, sys --debug
2022-07-28 18:07:02 WARN [10825:main.c:22] hello, sys --warn
2022-07-28 18:07:02 ERROR [10825:main.c:23] hello, sys --error
2022-07-28 18:07:02 PANIC [10825:main.c:24] hello, sys --panic
2022-07-28 18:07:03 INFO [10828:main.c:20] hello, sys --info
2022-07-28 18:07:03 DEBUG [10828:main.c:21] hello, sys --debug
2022-07-28 18:07:03 WARN [10828:main.c:22] hello, sys --warn
2022-07-28 18:07:03 ERROR [10828:main.c:23] hello, sys --error
2022-07-28 18:07:03 PANIC [10828:main.c:24] hello, sys --panic
2022-07-28 18:07:04 INFO [10831:main.c:20] hello, sys --info
2022-07-28 18:07:04 DEBUG [10831:main.c:21] hello, sys --debug
2022-07-28 18:07:04 WARN [10831:main.c:22] hello, sys --warn
2022-07-28 18:07:04 ERROR [10831:main.c:23] hello, sys --error
2022-07-28 18:07:04 PANIC [10831:main.c:24] hello, sys --panic
2022-07-28 18:07:05 INFO [10834:main.c:20] hello, sys --info
2022-07-28 18:07:05 DEBUG [10834:main.c:21] hello, sys --debug
2022-07-28 18:07:05 WARN [10834:main.c:22] hello, sys --warn
2022-07-28 18:07:05 ERROR [10834:main.c:23] hello, sys --error
2022-07-28 18:07:05 PANIC [10834:main.c:24] hello, sys --panic
2022-07-28 18:07:06 INFO [10837:main.c:20] hello, sys --info
2022-07-28 18:07:06 DEBUG [10837:main.c:21] hello, sys --debug
2022-07-28 18:07:06 WARN [10837:main.c:22] hello, sys --warn
2022-07-28 18:07:06 ERROR [10837:main.c:23] hello, sys --error
2022-07-28 18:07:06 PANIC [10837:main.c:24] hello, sys --panic
2022-07-28 18:07:07 INFO [10840:main.c:20] hello, sys --info
2022-07-28 18:07:07 DEBUG [10840:main.c:21] hello, sys --debug
2022-07-28 18:07:07 WARN [10840:main.c:22] hello, sys --warn
2022-07-28 18:07:07 ERROR [10840:main.c:23] hello, sys --error
2022-07-28 18:07:07 PANIC [10840:main.c:24] hello, sys --panic
2022-07-28 18:07:08 INFO [10843:main.c:20] hello, sys --info
2022-07-28 18:07:08 DEBUG [10843:main.c:21] hello, sys --debug
2022-07-28 18:07:08 WARN [10843:main.c:22] hello, sys --warn
2022-07-28 18:07:08 ERROR [10843:main.c:23] hello, sys --error
2022-07-28 18:07:08 PANIC [10843:main.c:24] hello, sys --panic
2022-07-28 18:07:09 INFO [10846:main.c:20] hello, sys --info
2022-07-28 18:07:09 DEBUG [10846:main.c:21] hello, sys --debug
2022-07-28 18:07:09 WARN [10846:main.c:22] hello, sys --warn
2022-07-28 18:07:09 ERROR [10846:main.c:23] hello, sys --error
2022-07-28 18:07:09 PANIC [10846:main.c:24] hello, sys --panic
2022-07-28 18:07:10 INFO [10849:main.c:20] hello, sys --info
2022-07-28 18:07:10 DEBUG [10849:main.c:21] hello, sys --debug
2022-07-28 18:07:10 WARN [10849:main.c:22] hello, sys --warn
2022-07-28 18:07:10 ERROR [10849:main.c:23] hello, sys --error
2022-07-28 18:07:10 PANIC [10849:main.c:24] hello, sys --panic
2022-07-28 18:07:11 INFO [10852:main.c:20] hello, sys --info
2022-07-28 18:07:11 DEBUG [10852:main.c:21] hello, sys --debug
2022-07-28 18:07:11 WARN [10852:main.c:22] hello, sys --warn
2022-07-28 18:07:11 ERROR [10852:main.c:23] hello, sys --error
2022-07-28 18:07:11 PANIC [10852:main.c:24] hello, sys --panic
2022-07-28 18:07:12 INFO [10855:main.c:20] hello, sys --info
2022-07-28 18:07:12 DEBUG [10855:main.c:21] hello, sys --debug
2022-07-28 18:07:12 WARN [10855:main.c:22] hello, sys --warn
2022-07-28 18:07:12 ERROR [10855:main.c:23] hello, sys --error
2022-07-28 18:07:12 PANIC [10855:main.c:24] hello, sys --panic
2022-07-28 18:07:13 INFO [10858:main.c:20] hello, sys --info
2022-07-28 18:07:13 DEBUG [10858:main.c:21] hello, sys --debug
2022-07-28 18:07:13 WARN [10858:main.c:22] hello, sys --warn
2022-07-28 18:07:13 ERROR [10858:main.c:23] hello, sys --error
2022-07-28 18:07:13 PANIC [10858:main.c:24] hello, sys --panic
2022-07-28 18:07:14 INFO [10861:main.c:20] hello, sys --info
2022-07-28 18:07:14 DEBUG [10861:main.c:21] hello, sys --debug
2022-07-28 18:07:14 WARN [10861:main.c:22] hello, sys --warn
2022-07-28 18:07:14 ERROR [10861:main.c:23] hello, sys --error
2022-07-28 18:07:14 PANIC [10861:main.c:24] hello, sys --panic
2022-07-28 18:07:15 INFO [10864:main.c:20] hello, sys --info
2022-07-28 18:07:15 DEBUG [10864:main.c:21] hello, sys --debug
2022-07-28 18:07:15 WARN [10864:main.c:22] hello, sys --warn
2022-07-28 18:07:15 ERROR [10864:main.c:23] hello, sys --error
2022-07-28 18:07:15 PANIC [10864:main.c:24] hello, sys --panic
2022-07-28 18:07:16 INFO [10867:main.c:20] hello, sys --info
2022-07-28 18:07:16 DEBUG [10867:main.c:21] hello, sys --debug
2022-07-28 18:07:16 WARN [10867:main.c:22] hello, sys --warn
2022-07-28 18:07:16 ERROR [10867:main.c:23] hello, sys --error
2022-07-28 18:07:16 PANIC [10867:main.c:24] hello, sys --panic
2022-07-28 18:07:17 INFO [10870:main.c:20] hello, sys --info
2022-07-28 18:07:17 DEBUG [10870:main.c:21] hello, sys --debug
2022-07-28 18:07:17 WARN [10870:main.c:22] hello, sys --warn
2022-07-28 18:07:17 ERROR [10870:main.c:23] hello, sys --error
2022-07-28 18:07:17 PANIC [10870:main.c:24] hello, sys --panic
2022-07-28 18:07:18 INFO [10873:main.c:20] hello, sys --info
2022-07-28 18:07:18 DEBUG [10873:main.c:21] hello, sys --debug
2022-07-28 18:07:18 WARN [10873:main.c:22] hello, sys --warn
2022-07-28 18:07:18 ERROR [10873:main.c:23] hello, sys --error
2022-07-28 18:07:18 PANIC [10873:main.c:24] hello, sys --panic
2022-07-28 18:07:19 INFO [10876:main.c:20] hello, sys --info
2022-07-28 18:07:19 DEBUG [10876:main.c:21] hello, sys --debug
2022-07-28 18:07:19 WARN [10876:main.c:22] hello, sys --warn
2022-07-28 18:07:19 ERROR [10876:main.c:23] hello, sys --error
2022-07-28 18:07:19 PANIC [10876:main.c:24] hello, sys --panic
2022-07-28 18:07:20 INFO [10879:main.c:20] hello, sys --info
2022-07-28 18:07:20 DEBUG [10879:main.c:21] hello, sys --debug
2022-07-28 18:07:20 WARN [10879:main.c:22] hello, sys --warn
2022-07-28 18:07:20 ERROR [10879:main.c:23] hello, sys --error
2022-07-28 18:07:20 PANIC [10879:main.c:24] hello, sys --panic
2022-07-28 18:07:21 INFO [10882:main.c:20] hello, sys --info
2022-07-28 18:07:21 DEBUG [10882:main.c:21] hello, sys --debug
2022-07-28 18:07:21 WARN [10882:main.c:22] hello, sys --warn
2022-07-28 18:07:21 ERROR [10882:main.c:23] hello, sys --error
2022-07-28 18:07:21 PANIC [10882:main.c:24] hello, sys --panic
2022-07-28 18:07:22 INFO [10885:main.c:20] hello, sys --info
2022-07-28 18:07:22 DEBUG [10885:main.c:21] hello, sys --debug
2022-07-28 18:07:22 WARN [10885:main.c:22] hello, sys --warn
2022-07-28 18:07:22 ERROR [10885:main.c:23] hello, sys --error
2022-07-28 18:07:22 PANIC [10885:main.c:24] hello, sys --panic
2022-07-28 18:07:23 INFO [10888:main.c:20] hello, sys --info
2022-07-28 18:07:23 DEBUG [10888:main.c:21] hello, sys --debug
2022-07-28 18:07:23 WARN [10888:main.c:22] hello, sys --warn
2022-07-28 18:07:23 ERROR [10888:main.c:23] hello, sys --error
2022-07-28 18:07:23 PANIC [10888:main.c:24] hello, sys --panic
2022-07-28 18:07:24 INFO [10891:main.c:20] hello, sys --info
2022-07-28 18:07:24 DEBUG [10891:main.c:21] hello, sys --debug
2022-07-28 18:07:24 WARN [10891:main.c:22] hello, sys --warn
2022-07-28 18:07:24 ERROR [10891:main.c:23] hello, sys --error
2022-07-28 18:07:24 PANIC [10891:main.c:24] hello, sys --panic
2022-07-28 18:07:25 INFO [10894:main.c:20] hello, sys --info
2022-07-28 18:07:25 DEBUG [10894:main.c:21] hello, sys --debug
2022-07-28 18:07:25 WARN [10894:main.c:22] hello, sys --warn
2022-07-28 18:07:25 ERROR [10894:main.c:23] hello, sys --error
2022-07-28 18:07:25 PANIC [10894:main.c:24] hello, sys --panic
2022-07-28 18:07:26 INFO [10897:main.c:20] hello, sys --info
2022-07-28 18:07:26 DEBUG [10897:main.c:21] hello, sys --debug
2022-07-28 18:07:26 WARN [10897:main.c:22] hello, sys --warn
2022-07-28 18:07:26 ERROR [10897:main.c:23] hello, sys --error
2022-07-28 18:07:26 PANIC [10897:main.c:24] hello, sys --panic
2022-07-28 18:07:27 INFO [10900:main.c:20] hello, sys --info
2022-07-28 18:07:27 DEBUG [10900:main.c:21] hello, sys --debug
2022-07-28 18:07:27 WARN [10900:main.c:22] hello, sys --warn
2022-07-28 18:07:27 ERROR [10900:main.c:23] hello, sys --error
2022-07-28 18:07:27 PANIC [10900:main.c:24] hello, sys --panic
2022-07-28 18:07:28 INFO [10903:main.c:20] hello, sys --info
2022-07-28 18:07:28 DEBUG [10903:main.c:21] hello, sys --debug
2022-07-28 18:07:28 WARN [10903:main.c:22] hello, sys --warn
2022-07-28 18:07:28 ERROR [10903:main.c:23] hello, sys --error
2022-07-28 18:07:28 PANIC [10903:main.c:24] hello, sys --panic
2022-07-28 18:07:29 INFO [10906:main.c:20] hello, sys --info
2022-07-28 18:07:29 DEBUG [10906:main.c:21] hello, sys --debug
2022-07-28 18:07:29 WARN [10906:main.c:22] hello, sys --warn
2022-07-28 18:07:29 ERROR [10906:main.c:23] hello, sys --error
2022-07-28 18:07:29 PANIC [10906:main.c:24] hello, sys --panic
2022-07-28 18:07:30 INFO [10909:main.c:20] hello, sys --info
2022-07-28 18:07:30 DEBUG [10909:main.c:21] hello, sys --debug
2022-07-28 18:07:30 WARN [10909:main.c:22] hello, sys --warn
2022-07-28 18:07:30 ERROR [10909:main.c:23] hello, sys --error
2022-07-28 18:07:30 PANIC [10909:main.c:24] hello, sys --panic
2022-07-28 18:07:31 INFO [10912:main.c:20] hello, sys --info
2022-07-28 18:07:31 DEBUG [10912:main.c:21] hello, sys --debug
2022-07-28 18:07:31 WARN [10912:main.c:22] hello, sys --warn
2022-07-28 18:07:31 ERROR [10912:main.c:23] hello, sys --error
2022-07-28 18:07:31 PANIC [10912:main.c:24] hello, sys --panic
2022-07-28 18:07:32 INFO [10915:main.c:20] hello, sys --info
2022-07-28 18:07:32 DEBUG [10915:main.c:21] hello, sys --debug
2022-07-28 18:07:32 WARN [10915:main.c:22] hello, sys --warn
2022-07-28 18:07:32 ERROR [10915:main.c:23] hello, sys --error
2022-07-28 18:07:32 PANIC [10915:main.c:24] hello, sys --panic
2022-07-28 18:07:33 INFO [10918:main.c:20] hello, sys --info
2022-07-28 18:07:33 DEBUG [10918:main.c:21] hello, sys --debug
2022-07-28 18:07:33 WARN [10918:main.c:22] hello, sys --warn
2022-07-28 18:07:33 ERROR [10918:main.c:23] hello, sys --error
2022-07-28 18:07:33 PANIC [10918:main.c:24] hello, sys --panic
2022-07-28 18:07:34 INFO [10921:main.c:20] hello, sys --info
2022-07-28 18:07:34 DEBUG [10921:main.c:21] hello, sys --debug
2022-07-28 18:07:34 WARN [10921:main.c:22] hello, sys --warn
2022-07-28 18:07:34 ERROR [10921:main.c:23] hello, sys --error
2022-07-28 18:07:34 PANIC [10921:main.c:24] hello, sys --panic
2022-07-28 18:07:35 INFO [10924:main.c:20] hello, sys --info
2022-07-28 18:07:35 DEBUG [10924:main.c:21] hello, sys --debug
2022-07-28 18:07:35 WARN [10924:main.c:22] hello, sys --warn
2022-07-28 18:07:35 ERROR [10924:main.c:23] hello, sys --error
2022-07-28 18:07:35 PANIC [10924:main.c:24] hello, sys --panic
2022-07-28 18:07:36 INFO [10927:main.c:20] hello, sys --info
2022-07-28 18:07:36 DEBUG [10927:main.c:21] hello, sys --debug
2022-07-28 18:07:36 WARN [10927:main.c:22] hello, sys --warn
2022-07-28 18:07:36 ERROR [10927:main.c:23] hello, sys --error
2022-07-28 18:07:36 PANIC [10927:main.c:24] hello, sys --panic
2022-07-28 18:07:37 INFO [10930:main.c:20] hello, sys --info
2022-07-28 18:07:37 DEBUG [10930:main.c:21] hello, sys --debug
2022-07-28 18:07:37 WARN [10930:main.c:22] hello, sys --warn
2022-07-28 18:07:37 ERROR [10930:main.c:23] hello, sys --error
2022-07-28 18:07:37 PANIC [10930:main.c:24] hello, sys --panic
2022-07-28 18:07:38 INFO [10933:main.c:20] hello, sys --info
2022-07-28 18:07:38 DEBUG [10933:main.c:21] hello, sys --debug
2022-07-28 18:07:38 WARN [10933:main.c:22] hello, sys --warn
2022-07-28 18:07:38 ERROR [10933:main.c:23] hello, sys --error
2022-07-28 18:07:38 PANIC [10933:main.c:24] hello, sys --panic
2022-07-28 18:07:39 INFO [10936:main.c:20] hello, sys --info
2022-07-28 18:07:39 DEBUG [10936:main.c:21] hello, sys --debug
2022-07-28 18:07:39 WARN [10936:main.c:22] hello, sys --warn
2022-07-28 18:07:39 ERROR [10936:main.c:23] hello, sys --error
2022-07-28 18:07:39 PANIC [10936:main.c:24] hello, sys --panic
2022-07-28 18:07:40 INFO [10939:main.c:20] hello, sys --info
2022-07-28 18:07:40 DEBUG [10939:main.c:21] hello, sys --debug
2022-07-28 18:07:40 WARN [10939:main.c:22] hello, sys --warn
2022-07-28 18:07:40 ERROR [10939:main.c:23] hello, sys --error
2022-07-28 18:07:40 PANIC [10939:main.c:24] hello, sys --panic
2022-07-28 18:07:41 INFO [10942:main.c:20] hello, sys --info
2022-07-28 18:07:41 DEBUG [10942:main.c:21] hello, sys --debug
2022-07-28 18:07:41 WARN [10942:main.c:22] hello, sys --warn
2022-07-28 18:07:41 ERROR [10942:main.c:23] hello, sys --error
2022-07-28 18:07:41 PANIC [10942:main.c:24] hello, sys --panic
2022-07-28 18:07:42 INFO [10945:main.c:20] hello, sys --info
2022-07-28 18:07:42 DEBUG [10945:main.c:21] hello, sys --debug
2022-07-28 18:07:42 WARN [10945:main.c:22] hello, sys --warn
2022-07-28 18:07:42 ERROR [10945:main.c:23] hello, sys --error
2022-07-28 18:07:42 PANIC [10945:main.c:24] hello, sys --panic
2022-07-28 18:07:43 INFO [10948:main.c:20] hello, sys --info
2022-07-28 18:07:43 DEBUG [10948:main.c:21] hello, sys --debug
2022-07-28 18:07:43 WARN [10948:main.c:22] hello, sys --warn
2022-07-28 18:07:43 ERROR [10948:main.c:23] hello, sys --error
2022-07-28 18:07:43 PANIC [10948:main.c:24] hello, sys --panic
2022-07-28 18:07:44 INFO [10951:main.c:20] hello, sys --info
2022-07-28 18:07:44 DEBUG [10951:main.c:21] hello, sys --debug
2022-07-28 18:07:44 WARN [10951:main.c:22] hello, sys --warn
2022-07-28 18:07:44 ERROR [10951:main.c:23] hello, sys --error
2022-07-28 18:07:44 PANIC [10951:main.c:24] hello, sys --panic
2022-07-28 18:07:45 INFO [10954:main.c:20] hello, sys --info
2022-07-28 18:07:45 DEBUG [10954:main.c:21] hello, sys --debug
2022-07-28 18:07:45 WARN [10954:main.c:22] hello, sys --warn
2022-07-28 18:07:45 ERROR [10954:main.c:23] hello, sys --error
2022-07-28 18:07:45 PANIC [10954:main.c:24] hello, sys --panic
2022-07-28 18:07:46 INFO [10957:main.c:20] hello, sys --info
2022-07-28 18:07:46 DEBUG [10957:main.c:21] hello, sys --debug
2022-07-28 18:07:46 WARN [10957:main.c:22] hello, sys --warn
2022-07-28 18:07:46 ERROR [10957:main.c:23] hello, sys --error
2022-07-28 18:07:46 PANIC [10957:main.c:24] hello, sys --panic
2022-07-28 18:07:47 INFO [10961:main.c:20] hello, sys --info
2022-07-28 18:07:47 DEBUG [10961:main.c:21] hello, sys --debug
2022-07-28 18:07:47 WARN [10961:main.c:22] hello, sys --warn
2022-07-28 18:07:47 ERROR [10961:main.c:23] hello, sys --error
2022-07-28 18:07:47 PANIC [10961:main.c:24] hello, sys --panic
2022-07-28 18:07:48 INFO [10964:main.c:20] hello, sys --info
2022-07-28 18:07:48 DEBUG [10964:main.c:21] hello, sys --debug
2022-07-28 18:07:48 WARN [10964:main.c:22] hello, sys --warn
2022-07-28 18:07:48 ERROR [10964:main.c:23] hello, sys --error
2022-07-28 18:07:48 PANIC [10964:main.c:24] hello, sys --panic
2022-07-28 18:07:49 INFO [10967:main.c:20] hello, sys --info
2022-07-28 18:07:49 DEBUG [10967:main.c:21] hello, sys --debug
2022-07-28 18:07:49 WARN [10967:main.c:22] hello, sys --warn
2022-07-28 18:07:49 ERROR [10967:main.c:23] hello, sys --error
2022-07-28 18:07:49 PANIC [10967:main.c:24] hello, sys --panic
2022-07-28 18:07:50 INFO [10970:main.c:20] hello, sys --info
2022-07-28 18:07:50 DEBUG [10970:main.c:21] hello, sys --debug
2022-07-28 18:07:50 WARN [10970:main.c:22] hello, sys --warn
2022-07-28 18:07:50 ERROR [10970:main.c:23] hello, sys --error
2022-07-28 18:07:50 PANIC [10970:main.c:24] hello, sys --panic
2022-07-28 18:07:51 INFO [10973:main.c:20] hello, sys --info
2022-07-28 18:07:51 DEBUG [10973:main.c:21] hello, sys --debug
2022-07-28 18:07:51 WARN [10973:main.c:22] hello, sys --warn
2022-07-28 18:07:51 ERROR [10973:main.c:23] hello, sys --error
2022-07-28 18:07:51 PANIC [10973:main.c:24] hello, sys --panic
2022-07-28 18:07:52 INFO [10976:main.c:20] hello, sys --info
2022-07-28 18:07:52 DEBUG [10976:main.c:21] hello, sys --debug
2022-07-28 18:07:52 WARN [10976:main.c:22] hello, sys --warn
2022-07-28 18:07:52 ERROR [10976:main.c:23] hello, sys --error
2022-07-28 18:07:52 PANIC [10976:main.c:24] hello, sys --panic
2022-07-28 18:07:53 INFO [10979:main.c:20] hello, sys --info
2022-07-28 18:07:53 DEBUG [10979:main.c:21] hello, sys --debug
2022-07-28 18:07:53 WARN [10979:main.c:22] hello, sys --warn
2022-07-28 18:07:53 ERROR [10979:main.c:23] hello, sys --error
2022-07-28 18:07:53 PANIC [10979:main.c:24] hello, sys --panic
2022-07-28 18:07:54 INFO [10982:main.c:20] hello, sys --info
2022-07-28 18:07:54 DEBUG [10982:main.c:21] hello, sys --debug
2022-07-28 18:07:54 WARN [10982:main.c:22] hello, sys --warn
2022-07-28 18:07:54 ERROR [10982:main.c:23] hello, sys --error
2022-07-28 18:07:54 PANIC [10982:main.c:24] hello, sys --panic
2022-07-28 18:07:55 INFO [10985:main.c:20] hello, sys --info
2022-07-28 18:07:55 DEBUG [10985:main.c:21] hello, sys --debug
2022-07-28 18:07:55 WARN [10985:main.c:22] hello, sys --warn
2022-07-28 18:07:55 ERROR [10985:main.c:23] hello, sys --error
2022-07-28 18:07:55 PANIC [10985:main.c:24] hello, sys --panic
2022-07-28 18:07:56 INFO [10988:main.c:20] hello, sys --info
2022-07-28 18:07:56 DEBUG [10988:main.c:21] hello, sys --debug
2022-07-28 18:07:56 WARN [10988:main.c:22] hello, sys --warn
2022-07-28 18:07:56 ERROR [10988:main.c:23] hello, sys --error
2022-07-28 18:07:56 PANIC [10988:main.c:24] hello, sys --panic
2022-07-28 18:07:57 INFO [10991:main.c:20] hello, sys --info
2022-07-28 18:07:57 DEBUG [10991:main.c:21] hello, sys --debug
2022-07-28 18:07:57 WARN [10991:main.c:22] hello, sys --warn
2022-07-28 18:07:57 ERROR [10991:main.c:23] hello, sys --error
2022-07-28 18:07:57 PANIC [10991:main.c:24] hello, sys --panic
2022-07-28 18:07:58 INFO [10994:main.c:20] hello, sys --info
2022-07-28 18:07:58 DEBUG [10994:main.c:21] hello, sys --debug
2022-07-28 18:07:58 WARN [10994:main.c:22] hello, sys --warn
2022-07-28 18:07:58 ERROR [10994:main.c:23] hello, sys --error
2022-07-28 18:07:58 PANIC [10994:main.c:24] hello, sys --panic
2022-07-28 18:07:59 INFO [10997:main.c:20] hello, sys --info
2022-07-28 18:07:59 DEBUG [10997:main.c:21] hello, sys --debug
2022-07-28 18:07:59 WARN [10997:main.c:22] hello, sys --warn
2022-07-28 18:07:59 ERROR [10997:main.c:23] hello, sys --error
2022-07-28 18:07:59 PANIC [10997:main.c:24] hello, sys --panic
2022-07-28 18:08:00 INFO [11000:main.c:20] hello, sys --info
2022-07-28 18:08:00 DEBUG [11000:main.c:21] hello, sys --debug
2022-07-28 18:08:00 WARN [11000:main.c:22] hello, sys --warn
2022-07-28 18:08:00 ERROR [11000:main.c:23] hello, sys --error
2022-07-28 18:08:00 PANIC [11000:main.c:24] hello, sys --panic
2022-07-28 18:08:01 INFO [11003:main.c:20] hello, sys --info
2022-07-28 18:08:01 DEBUG [11003:main.c:21] hello, sys --debug
2022-07-28 18:08:01 WARN [11003:main.c:22] hello, sys --warn
2022-07-28 18:08:01 ERROR [11003:main.c:23] hello, sys --error
2022-07-28 18:08:01 PANIC [11003:main.c:24] hello, sys --panic
2022-07-28 18:08:02 INFO [11006:main.c:20] hello, sys --info
2022-07-28 18:08:02 DEBUG [11006:main.c:21] hello, sys --debug
2022-07-28 18:08:02 WARN [11006:main.c:22] hello, sys --warn
2022-07-28 18:08:02 ERROR [11006:main.c:23] hello, sys --error
2022-07-28 18:08:02 PANIC [11006:main.c:24] hello, sys --panic
2022-07-28 18:08:03 INFO [11009:main.c:20] hello, sys --info
2022-07-28 18:08:03 DEBUG [11009:main.c:21] hello, sys --debug
2022-07-28 18:08:03 WARN [11009:main.c:22] hello, sys --warn
2022-07-28 18:08:03 ERROR [11009:main.c:23] hello, sys --error
2022-07-28 18:08:03 PANIC [11009:main.c:24] hello, sys --panic
2022-07-28 18:08:04 INFO [11012:main.c:20] hello, sys --info
2022-07-28 18:08:04 DEBUG [11012:main.c:21] hello, sys --debug
2022-07-28 18:08:04 WARN [11012:main.c:22] hello, sys --warn
2022-07-28 18:08:04 ERROR [11012:main.c:23] hello, sys --error
2022-07-28 18:08:04 PANIC [11012:main.c:24] hello, sys --panic
2022-07-28 18:08:05 INFO [11015:main.c:20] hello, sys --info
2022-07-28 18:08:05 DEBUG [11015:main.c:21] hello, sys --debug
2022-07-28 18:08:05 WARN [11015:main.c:22] hello, sys --warn
2022-07-28 18:08:05 ERROR [11015:main.c:23] hello, sys --error
2022-07-28 18:08:05 PANIC [11015:main.c:24] hello, sys --panic
2022-07-28 18:08:06 INFO [11018:main.c:20] hello, sys --info
2022-07-28 18:08:06 DEBUG [11018:main.c:21] hello, sys --debug
2022-07-28 18:08:06 WARN [11018:main.c:22] hello, sys --warn
2022-07-28 18:08:06 ERROR [11018:main.c:23] hello, sys --error
2022-07-28 18:08:06 PANIC [11018:main.c:24] hello, sys --panic
2022-07-28 18:08:07 INFO [11021:main.c:20] hello, sys --info
2022-07-28 18:08:07 DEBUG [11021:main.c:21] hello, sys --debug
2022-07-28 18:08:07 WARN [11021:main.c:22] hello, sys --warn
2022-07-28 18:08:07 ERROR [11021:main.c:23] hello, sys --error
2022-07-28 18:08:07 PANIC [11021:main.c:24] hello, sys --panic
2022-07-28 18:08:08 INFO [11024:main.c:20] hello, sys --info
2022-07-28 18:08:08 DEBUG [11024:main.c:21] hello, sys --debug
2022-07-28 18:08:08 WARN [11024:main.c:22] hello, sys --warn
2022-07-28 18:08:08 ERROR [11024:main.c:23] hello, sys --error
2022-07-28 18:08:08 PANIC [11024:main.c:24] hello, sys --panic
2022-07-28 18:08:09 INFO [11027:main.c:20] hello, sys --info
2022-07-28 18:08:09 DEBUG [11027:main.c:21] hello, sys --debug
2022-07-28 18:08:09 WARN [11027:main.c:22] hello, sys --warn
2022-07-28 18:08:09 ERROR [11027:main.c:23] hello, sys --error
2022-07-28 18:08:09 PANIC [11027:main.c:24] hello, sys --panic
2022-07-28 18:08:10 INFO [11030:main.c:20] hello, sys --info
2022-07-28 18:08:10 DEBUG [11030:main.c:21] hello, sys --debug
2022-07-28 18:08:10 WARN [11030:main.c:22] hello, sys --warn
2022-07-28 18:08:10 ERROR [11030:main.c:23] hello, sys --error
2022-07-28 18:08:10 PANIC [11030:main.c:24] hello, sys --panic
2022-07-28 18:08:11 INFO [11033:main.c:20] hello, sys --info
2022-07-28 18:08:11 DEBUG [11033:main.c:21] hello, sys --debug
2022-07-28 18:08:11 WARN [11033:main.c:22] hello, sys --warn
2022-07-28 18:08:11 ERROR [11033:main.c:23] hello, sys --error
2022-07-28 18:08:11 PANIC [11033:main.c:24] hello, sys --panic
2022-07-28 18:08:12 INFO [11036:main.c:20] hello, sys --info
2022-07-28 18:08:12 DEBUG [11036:main.c:21] hello, sys --debug
2022-07-28 18:08:12 WARN [11036:main.c:22] hello, sys --warn
2022-07-28 18:08:12 ERROR [11036:main.c:23] hello, sys --error
2022-07-28 18:08:12 PANIC [11036:main.c:24] hello, sys --panic
2022-07-28 18:08:13 INFO [11039:main.c:20] hello, sys --info
2022-07-28 18:08:13 DEBUG [11039:main.c:21] hello, sys --debug
2022-07-28 18:08:13 WARN [11039:main.c:22] hello, sys --warn
2022-07-28 18:08:13 ERROR [11039:main.c:23] hello, sys --error
2022-07-28 18:08:13 PANIC [11039:main.c:24] hello, sys --panic
2022-07-28 18:08:14 INFO [11042:main.c:20] hello, sys --info
2022-07-28 18:08:14 DEBUG [11042:main.c:21] hello, sys --debug
2022-07-28 18:08:14 WARN [11042:main.c:22] hello, sys --warn
